DATE,Hour,Temperature,Aniket_Thopte
2-Feb-06,19,70.76,1356214
2-Feb-06,20,69.56,1366733
2-Feb-06,21,69.08,1331101
2-Feb-06,22,68.36,1245287
2-Feb-06,23,67.72,1076744
2-Feb-06,24,66.4,923077
3-Feb-06,1,65.88,796736
3-Feb-06,2,65.16,735821
3-Feb-06,3,65.04,708854
3-Feb-06,4,65.12,706061
3-Feb-06,5,65.12,725303
3-Feb-06,6,64.52,802295
3-Feb-06,7,64.04,928561
3-Feb-06,8,63.84,1028760
3-Feb-06,9,64.84,1065617
3-Feb-06,10,65.32,1125607
3-Feb-06,11,66.16,1147152
3-Feb-06,12,66.92,1126368
3-Feb-06,13,67.76,1103925
3-Feb-06,14,67.64,1073571
3-Feb-06,15,67.8,1048908
3-Feb-06,16,67.56,1045356
3-Feb-06,17,67,1074230
3-Feb-06,18,65.92,1136022
3-Feb-06,19,65.44,1269134
3-Feb-06,20,65.08,1313478
3-Feb-06,21,64.76,1241346
3-Feb-06,22,64.56,1177527
3-Feb-06,23,64.84,1045704
3-Feb-06,24,64.8,885770
4-Feb-06,1,64.72,776053
4-Feb-06,2,64.8,725455
4-Feb-06,3,64.28,689543
4-Feb-06,4,64.4,697754
4-Feb-06,5,64.32,719404
4-Feb-06,6,64.28,793418
4-Feb-06,7,63.72,951515
4-Feb-06,8,62.8,1043309
4-Feb-06,9,62.44,1066872
4-Feb-06,10,62.16,1202974
4-Feb-06,11,62.56,1239438
4-Feb-06,12,63.2,1220051
4-Feb-06,13,62.96,1176490
4-Feb-06,14,63.04,1141567
4-Feb-06,15,62.92,1112204
4-Feb-06,16,63,1098468
4-Feb-06,17,62.04,1145397
4-Feb-06,18,58.76,1253509
4-Feb-06,19,55.96,1424580
4-Feb-06,20,54.4,1467469
4-Feb-06,21,53.68,1391516
4-Feb-06,22,52.72,1357998
4-Feb-06,23,52.2,1229534
4-Feb-06,24,51.52,1189888
5-Feb-06,1,48.92,1121020
5-Feb-06,2,48.28,1126462
5-Feb-06,3,46.8,1191512
5-Feb-06,4,45.64,1249394
5-Feb-06,5,44.8,1356192
5-Feb-06,6,44.04,1574704
5-Feb-06,7,43.4,1819120
5-Feb-06,8,43.2,1983577
5-Feb-06,9,47.48,1851964
5-Feb-06,10,51.08,1705277
5-Feb-06,11,53.96,1596775
5-Feb-06,12,56.2,1423244
5-Feb-06,13,58.32,1295145
5-Feb-06,14,59.96,1206295
5-Feb-06,15,60.64,1189033
5-Feb-06,16,60.4,1165925
5-Feb-06,17,59.6,1186012
5-Feb-06,18,57.48,1329990
5-Feb-06,19,53.32,1480086
5-Feb-06,20,50.24,1651799
5-Feb-06,21,48.36,1669712
5-Feb-06,22,46.92,1667554
5-Feb-06,23,45.88,1578388
5-Feb-06,24,44.48,1586269
6-Feb-06,1,43.12,1426001
6-Feb-06,2,42.28,1483710
6-Feb-06,3,41.8,1516796
6-Feb-06,4,40.84,1582090
6-Feb-06,5,40,1683799
6-Feb-06,6,39.68,1807479
6-Feb-06,7,39.52,1959320
6-Feb-06,8,41.48,2012292
6-Feb-06,9,48.44,1770132
6-Feb-06,10,55.2,1482503
6-Feb-06,11,59.76,1364024
6-Feb-06,12,62.96,1208935
6-Feb-06,13,64.92,1135882
6-Feb-06,14,66.4,1100815
6-Feb-06,15,66.6,1052855
6-Feb-06,16,66.64,1056336
6-Feb-06,17,65.84,1076681
6-Feb-06,18,63.84,1180639
6-Feb-06,19,60.72,1297888
6-Feb-06,20,58,1372493
6-Feb-06,21,56.76,1330248
6-Feb-06,22,56.16,1270746
6-Feb-06,23,55.28,1187074
6-Feb-06,24,55.52,1049169
7-Feb-06,1,54.92,894731
7-Feb-06,2,54.28,884899
7-Feb-06,3,53.96,865272
7-Feb-06,4,53.48,866979
7-Feb-06,5,53.68,891721
7-Feb-06,6,52.88,1031397
7-Feb-06,7,52.96,1179177
7-Feb-06,8,53.32,1381382
7-Feb-06,9,55.76,1433917
7-Feb-06,10,58.88,1336533
7-Feb-06,11,61.48,1272817
7-Feb-06,12,62.84,1214370
7-Feb-06,13,63.32,1182286
7-Feb-06,14,63.56,1121478
7-Feb-06,15,63.36,1096603
7-Feb-06,16,63.24,1090399
7-Feb-06,17,62.08,1146832
7-Feb-06,18,60.4,1238064
7-Feb-06,19,56.08,1421739
7-Feb-06,20,53.56,1470482
7-Feb-06,21,51.68,1572502
7-Feb-06,22,50.52,1497350
7-Feb-06,23,49.12,1401191
7-Feb-06,24,48.44,1340954
8-Feb-06,1,44.6,1363020
8-Feb-06,2,43.84,1365953
8-Feb-06,3,42.8,1424210
8-Feb-06,4,41.92,1491683
8-Feb-06,5,41,1606521
8-Feb-06,6,40,1793244
8-Feb-06,7,38.84,2060617
8-Feb-06,8,39.72,2087146
8-Feb-06,9,44.72,1953025
8-Feb-06,10,50.04,1731566
8-Feb-06,11,54.28,1555026
8-Feb-06,12,57.32,1427563
8-Feb-06,13,59.48,1292577
8-Feb-06,14,61.12,1206454
8-Feb-06,15,62.16,1137202
8-Feb-06,16,62.64,1106019
8-Feb-06,17,61.24,1176749
8-Feb-06,18,58.32,1278348
8-Feb-06,19,52.84,1524385
8-Feb-06,20,49.2,1681846
8-Feb-06,21,47.24,1727374
8-Feb-06,22,45.84,1722927
8-Feb-06,23,44.44,1680262
8-Feb-06,24,43.88,1647544
9-Feb-06,1,42.2,1528114
9-Feb-06,2,41.92,1528950
9-Feb-06,3,41.24,1536038
9-Feb-06,4,41.08,1565774
9-Feb-06,5,40.52,1641780
9-Feb-06,6,39.68,1807479
9-Feb-06,7,39.12,1999038
9-Feb-06,8,41.04,2029771
9-Feb-06,9,49.68,1670670
9-Feb-06,10,55.56,1469048
9-Feb-06,11,59.28,1355285
9-Feb-06,12,61.48,1258727
9-Feb-06,13,62.76,1190090
9-Feb-06,14,63.12,1148226
9-Feb-06,15,63.6,1101786
9-Feb-06,16,63.08,1100732
9-Feb-06,17,61.76,1168842
9-Feb-06,18,58.44,1257949
9-Feb-06,19,53.36,1471457
9-Feb-06,20,49.72,1681562
9-Feb-06,21,47.92,1686115
9-Feb-06,22,45.32,1758036
9-Feb-06,23,44.24,1683505
9-Feb-06,24,42.36,1733427
10-Feb-06,1,40.92,1637786
10-Feb-06,2,40.16,1654265
10-Feb-06,3,39.2,1727919
10-Feb-06,4,38.48,1793416
10-Feb-06,5,37.8,1920038
10-Feb-06,6,37.2,2109680
10-Feb-06,7,36.96,2294843
10-Feb-06,8,38.96,2182797
10-Feb-06,9,47.16,1835424
10-Feb-06,10,54.4,1536065
10-Feb-06,11,58.72,1372445
10-Feb-06,12,61.32,1273839
10-Feb-06,13,62.8,1190620
10-Feb-06,14,64.32,1111640
10-Feb-06,15,64.76,1062387
10-Feb-06,16,64.64,1052604
10-Feb-06,17,63.68,1119892
10-Feb-06,18,61.24,1224171
10-Feb-06,19,56.8,1394150
10-Feb-06,20,53.56,1470482
10-Feb-06,21,51.12,1574329
10-Feb-06,22,49.68,1518610
10-Feb-06,23,49.64,1377859
10-Feb-06,24,49,1306075
11-Feb-06,1,47.96,1168657
11-Feb-06,2,47.84,1132912
11-Feb-06,3,47.64,1164590
11-Feb-06,4,47.76,1136103
11-Feb-06,5,49,1049704
11-Feb-06,6,49.88,1171681
11-Feb-06,7,50.24,1349393
11-Feb-06,8,52.48,1393855
11-Feb-06,9,56.8,1357055
11-Feb-06,10,61.64,1239385
11-Feb-06,11,64.24,1199175
11-Feb-06,12,65.96,1143413
11-Feb-06,13,66.68,1100026
11-Feb-06,14,66.12,1095541
11-Feb-06,15,63.52,1101321
11-Feb-06,16,62.12,1109007
11-Feb-06,17,61.4,1157244
11-Feb-06,18,59.52,1261558
11-Feb-06,19,57.8,1350512
11-Feb-06,20,55.44,1415098
11-Feb-06,21,54,1376105
11-Feb-06,22,52.72,1357998
11-Feb-06,23,51.2,1325917
11-Feb-06,24,50.16,1261340
12-Feb-06,1,47.24,1203298
12-Feb-06,2,45.68,1269042
12-Feb-06,3,44.92,1281824
12-Feb-06,4,44.04,1331425
12-Feb-06,5,42.96,1474420
12-Feb-06,6,41.76,1706402
12-Feb-06,7,40.52,1900926
12-Feb-06,8,40.08,2078295
12-Feb-06,9,41.4,2152823
12-Feb-06,10,43.08,2101010
12-Feb-06,11,45.24,1978298
12-Feb-06,12,46.6,1879890
12-Feb-06,13,47.56,1782451
12-Feb-06,14,48.56,1679957
12-Feb-06,15,48.88,1667239
12-Feb-06,16,48.8,1659202
12-Feb-06,17,48.24,1725250
12-Feb-06,18,46.4,1847394
12-Feb-06,19,43.4,1964833
12-Feb-06,20,40.68,2082825
12-Feb-06,21,39.24,2118309
12-Feb-06,22,38.32,2118919
12-Feb-06,23,37.76,2100214
12-Feb-06,24,37.84,2069104
13-Feb-06,1,35.64,1995571
13-Feb-06,2,35.6,2009435
13-Feb-06,3,34.76,2095026
13-Feb-06,4,34,2181626
13-Feb-06,5,33.88,2249695
13-Feb-06,6,33.68,2363882
13-Feb-06,7,33.36,2417154
13-Feb-06,8,34.8,2418988
13-Feb-06,9,38.92,2263716
13-Feb-06,10,42.8,2118794
13-Feb-06,11,45.56,1958965
13-Feb-06,12,47.64,1848044
13-Feb-06,13,49.8,1669574
13-Feb-06,14,51.08,1513582
13-Feb-06,15,52.08,1414475
13-Feb-06,16,52.16,1401983
13-Feb-06,17,51.2,1489123
13-Feb-06,18,48.88,1713319
13-Feb-06,19,44.68,1919566
13-Feb-06,20,41.36,2055511
13-Feb-06,21,39.24,2118309
13-Feb-06,22,37.36,2150101
13-Feb-06,23,36.2,2154307
13-Feb-06,24,35.32,2161058
14-Feb-06,1,33.76,2088771
14-Feb-06,2,32.8,2160824
14-Feb-06,3,32.2,2241374
14-Feb-06,4,31.72,2320537
14-Feb-06,5,31.24,2421312
14-Feb-06,6,30.6,2442775
14-Feb-06,7,30.32,2499030
14-Feb-06,8,32.04,2482981
14-Feb-06,9,40.36,2163195
14-Feb-06,10,47.12,1913024
14-Feb-06,11,50.6,1690360
14-Feb-06,12,53.16,1540984
14-Feb-06,13,55.36,1394184
14-Feb-06,14,56.72,1301842
14-Feb-06,15,57.92,1206626
14-Feb-06,16,58.4,1178295
14-Feb-06,17,57.68,1219110
14-Feb-06,18,55.64,1391908
14-Feb-06,19,50.56,1638755
14-Feb-06,20,47.36,1785343
14-Feb-06,21,45.4,1837260
14-Feb-06,22,43.8,1823067
14-Feb-06,23,43.12,1746258
14-Feb-06,24,42.4,1731684
15-Feb-06,1,41.44,1610606
15-Feb-06,2,41.44,1589631
15-Feb-06,3,41.48,1520841
15-Feb-06,4,41.36,1548008
15-Feb-06,5,40.6,1641780
15-Feb-06,6,40.24,1728267
15-Feb-06,7,40.24,1898624
15-Feb-06,8,43.24,1980249
15-Feb-06,9,50.28,1670822
15-Feb-06,10,57.68,1440212
15-Feb-06,11,61.92,1255096
15-Feb-06,12,64.64,1169724
15-Feb-06,13,66.48,1110051
15-Feb-06,14,67.52,1070818
15-Feb-06,15,68.24,1049149
15-Feb-06,16,67.88,1045309
15-Feb-06,17,67.36,1061461
15-Feb-06,18,65,1162009
15-Feb-06,19,60.72,1297888
15-Feb-06,20,57.68,1368643
15-Feb-06,21,56.04,1328454
15-Feb-06,22,54.44,1288307
15-Feb-06,23,53.44,1194632
15-Feb-06,24,51.24,1213023
16-Feb-06,1,51,990445
16-Feb-06,2,50.28,977734
16-Feb-06,3,49.68,963943
16-Feb-06,4,49,1001851
16-Feb-06,5,48.96,1053180
16-Feb-06,6,48.84,1180039
16-Feb-06,7,48.84,1393644
16-Feb-06,8,51.36,1466475
16-Feb-06,9,58.56,1272605
16-Feb-06,10,64.76,1128865
16-Feb-06,11,69.12,1110389
16-Feb-06,12,71.2,1105469
16-Feb-06,13,72.24,1092801
16-Feb-06,14,72.92,1085313
16-Feb-06,15,72.92,1085246
16-Feb-06,16,72.76,1086507
16-Feb-06,17,71.44,1118286
16-Feb-06,18,69.08,1185102
16-Feb-06,19,64.56,1262722
16-Feb-06,20,62.24,1300812
16-Feb-06,21,60.76,1240305
16-Feb-06,22,59.44,1195511
16-Feb-06,23,58.64,1044047
16-Feb-06,24,56.84,971710
17-Feb-06,1,55.56,874666
17-Feb-06,2,54.24,887147
17-Feb-06,3,53.76,880991
17-Feb-06,4,52.96,891110
17-Feb-06,5,52.68,955927
17-Feb-06,6,51.72,1076391
17-Feb-06,7,51.44,1255841
17-Feb-06,8,53.84,1283326
17-Feb-06,9,59.96,1176784
17-Feb-06,10,66.36,1093610
17-Feb-06,11,70.76,1087790
17-Feb-06,12,73.24,1094097
17-Feb-06,13,74.76,1101615
17-Feb-06,14,75.8,1147255
17-Feb-06,15,75.96,1156396
17-Feb-06,16,75.92,1210157
17-Feb-06,17,75.04,1251457
17-Feb-06,18,71.96,1261992
17-Feb-06,19,67,1289916
17-Feb-06,20,63.64,1287048
17-Feb-06,21,61.96,1227685
17-Feb-06,22,60.52,1167669
17-Feb-06,23,59.16,1040481
17-Feb-06,24,58.6,937407
18-Feb-06,1,56.8,826325
18-Feb-06,2,56.16,828967
18-Feb-06,3,55.6,811821
18-Feb-06,4,55.24,856408
18-Feb-06,5,54.48,898511
18-Feb-06,6,54,996661
18-Feb-06,7,53.52,1119686
18-Feb-06,8,55.16,1232457
18-Feb-06,9,60.8,1175033
18-Feb-06,10,67,1094727
18-Feb-06,11,71.32,1099059
18-Feb-06,12,74.2,1125107
18-Feb-06,13,76.16,1184926
18-Feb-06,14,77.2,1195619
18-Feb-06,15,77.44,1224028
18-Feb-06,16,76.6,1240862
18-Feb-06,17,74.84,1246610
18-Feb-06,18,72.12,1268018
18-Feb-06,19,68.32,1323415
18-Feb-06,20,65.92,1318488
18-Feb-06,21,63.84,1254376
18-Feb-06,22,62.24,1157799
18-Feb-06,23,60.52,1043120
18-Feb-06,24,59.6,930565
19-Feb-06,1,58.6,811741
19-Feb-06,2,57.76,754251
19-Feb-06,3,57.44,751290
19-Feb-06,4,56.56,747336
19-Feb-06,5,55.84,847140
19-Feb-06,6,55.36,982276
19-Feb-06,7,54.88,1100701
19-Feb-06,8,55.4,1216787
19-Feb-06,9,56.56,1347479
19-Feb-06,10,57.92,1412278
19-Feb-06,11,59.44,1371745
19-Feb-06,12,60.48,1304614
19-Feb-06,13,62,1205765
19-Feb-06,14,63.04,1141567
19-Feb-06,15,63.2,1098476
19-Feb-06,16,62.96,1097332
19-Feb-06,17,62.52,1139928
19-Feb-06,18,61.4,1207739
19-Feb-06,19,59.44,1314711
19-Feb-06,20,58.48,1345727
19-Feb-06,21,58,1282110
19-Feb-06,22,57.36,1200410
19-Feb-06,23,56.8,1106951
19-Feb-06,24,56.36,1003615
20-Feb-06,1,55.36,895369
20-Feb-06,2,54.76,864550
20-Feb-06,3,54.32,864957
20-Feb-06,4,53.84,879217
20-Feb-06,5,53.52,902800
20-Feb-06,6,53.36,1033789
20-Feb-06,7,53.56,1119686
20-Feb-06,8,53.8,1297666
20-Feb-06,9,54.48,1418949
20-Feb-06,10,57.08,1409590
20-Feb-06,11,60.92,1308366
20-Feb-06,12,64.4,1193296
20-Feb-06,13,66.72,1100026
20-Feb-06,14,68.52,1075926
20-Feb-06,15,69.28,1034402
20-Feb-06,16,69.68,1027967
20-Feb-06,17,68.72,1056321
20-Feb-06,18,66.76,1169872
20-Feb-06,19,64.52,1248686
20-Feb-06,20,62.8,1268344
20-Feb-06,21,61.76,1229754
20-Feb-06,22,60.92,1150855
20-Feb-06,23,60.68,1041676
20-Feb-06,24,60.04,940999
21-Feb-06,1,59.48,800213
21-Feb-06,2,59.44,738429
21-Feb-06,3,59.24,731581
21-Feb-06,4,59.16,725474
21-Feb-06,5,58.88,761535
21-Feb-06,6,58.4,851980
21-Feb-06,7,57.76,1012815
21-Feb-06,8,58.52,1117209
21-Feb-06,9,60.52,1180590
21-Feb-06,10,64.4,1137540
21-Feb-06,11,68,1111472
21-Feb-06,12,71.56,1105911
21-Feb-06,13,73.32,1118637
21-Feb-06,14,74.72,1126335
21-Feb-06,15,75.12,1144329
21-Feb-06,16,75.32,1173963
21-Feb-06,17,74.56,1227668
21-Feb-06,18,72.12,1268018
21-Feb-06,19,68.72,1333637
21-Feb-06,20,66.16,1322144
21-Feb-06,21,64.88,1238289
21-Feb-06,22,63.68,1158073
21-Feb-06,23,62.96,1038218
21-Feb-06,24,61.6,919163
22-Feb-06,1,61.84,780510
22-Feb-06,2,61.48,747258
22-Feb-06,3,60.96,702428
22-Feb-06,4,61.2,700244
22-Feb-06,5,61.2,714576
22-Feb-06,6,60.92,801438
22-Feb-06,7,60.4,996912
22-Feb-06,8,61.6,1001457
22-Feb-06,9,64,1082472
22-Feb-06,10,67.72,1098270
22-Feb-06,11,70.88,1087124
22-Feb-06,12,74.52,1118420
22-Feb-06,13,76.68,1178364
22-Feb-06,14,77.92,1218098
22-Feb-06,15,78.2,1263101
22-Feb-06,16,77.84,1296106
22-Feb-06,17,77.12,1346416
22-Feb-06,18,74.12,1340352
22-Feb-06,19,70.96,1345821
22-Feb-06,20,69.4,1365372
22-Feb-06,21,68.44,1320154
22-Feb-06,22,67.6,1212192
22-Feb-06,23,66.64,1078533
22-Feb-06,24,65.76,904011
23-Feb-06,1,65.32,772832
23-Feb-06,2,65.4,742559
23-Feb-06,3,65.36,714332
23-Feb-06,4,65.36,718157
23-Feb-06,5,65.8,722146
23-Feb-06,6,66.48,812708
23-Feb-06,7,66.76,950607
23-Feb-06,8,67.56,995603
23-Feb-06,9,69.4,1033978
23-Feb-06,10,71.84,1076014
23-Feb-06,11,74.16,1119720
23-Feb-06,12,76.32,1166251
23-Feb-06,13,76.8,1183954
23-Feb-06,14,77.16,1195017
23-Feb-06,15,76.88,1178430
23-Feb-06,16,75.2,1169432
23-Feb-06,17,73.96,1192649
23-Feb-06,18,71.32,1248966
23-Feb-06,19,69.48,1345300
23-Feb-06,20,67.84,1345056
23-Feb-06,21,66.28,1276841
23-Feb-06,22,64.56,1177527
23-Feb-06,23,63.6,1040548
23-Feb-06,24,62.64,893580
24-Feb-06,1,61.52,789027
24-Feb-06,2,60.04,748254
24-Feb-06,3,59.2,728817
24-Feb-06,4,58.4,740595
24-Feb-06,5,57.56,774033
24-Feb-06,6,57.2,836118
24-Feb-06,7,56.72,1052554
24-Feb-06,8,57.76,1173966
24-Feb-06,9,60.16,1179575
24-Feb-06,10,63.2,1145539
24-Feb-06,11,65.72,1155052
24-Feb-06,12,67.84,1093335
24-Feb-06,13,68.8,1087756
24-Feb-06,14,69.36,1071654
24-Feb-06,15,69.6,1040315
24-Feb-06,16,70,1023152
24-Feb-06,17,68.6,1064846
24-Feb-06,18,67.12,1164801
24-Feb-06,19,65.24,1263218
24-Feb-06,20,64.32,1304290
24-Feb-06,21,63.52,1229404
24-Feb-06,22,63.24,1160797
24-Feb-06,23,62.68,1032821
24-Feb-06,24,62.32,909224
25-Feb-06,1,62.44,786215
25-Feb-06,2,62.72,726231
25-Feb-06,3,62.16,696145
25-Feb-06,4,62.44,684367
25-Feb-06,5,62.56,694714
25-Feb-06,6,62.36,770755
25-Feb-06,7,62.16,919732
25-Feb-06,8,63.36,1040050
25-Feb-06,9,65.32,1053571
25-Feb-06,10,67.76,1093676
25-Feb-06,11,70,1099746
25-Feb-06,12,71.32,1106015
25-Feb-06,13,73.28,1119122
25-Feb-06,14,74.48,1125480
25-Feb-06,15,75.32,1151069
25-Feb-06,16,75,1168092
25-Feb-06,17,73.84,1191478
25-Feb-06,18,72.24,1266861
25-Feb-06,19,70.2,1340369
25-Feb-06,20,69.68,1367862
25-Feb-06,21,68.88,1329023
25-Feb-06,22,68.4,1242944
25-Feb-06,23,68.24,1101680
25-Feb-06,24,67.12,946323
26-Feb-06,1,66.6,810321
26-Feb-06,2,65.56,742674
26-Feb-06,3,65.12,710436
26-Feb-06,4,63.68,689576
26-Feb-06,5,62.6,694714
26-Feb-06,6,61.32,783849
26-Feb-06,7,60.24,995766
26-Feb-06,8,59.44,1079096
26-Feb-06,9,59.12,1205075
26-Feb-06,10,60.44,1262456
26-Feb-06,11,61.92,1255096
26-Feb-06,12,62.72,1213875
26-Feb-06,13,63.64,1167456
26-Feb-06,14,64.44,1109148
26-Feb-06,15,64.84,1059227
26-Feb-06,16,64.92,1054617
26-Feb-06,17,63.92,1107192
26-Feb-06,18,61.12,1233771
26-Feb-06,19,58.84,1341288
26-Feb-06,20,56.44,1386052
26-Feb-06,21,55.08,1371147
26-Feb-06,22,53.68,1310341
26-Feb-06,23,52.48,1189981
26-Feb-06,24,51.36,1208400
27-Feb-06,1,49.28,1102222
27-Feb-06,2,48.16,1128990
27-Feb-06,3,47.08,1194074
27-Feb-06,4,45.96,1238246
27-Feb-06,5,45.12,1348329
27-Feb-06,6,44.36,1557604
27-Feb-06,7,43.72,1819456
27-Feb-06,8,45.76,1821892
27-Feb-06,9,50.64,1666430
27-Feb-06,10,55.32,1481705
27-Feb-06,11,58.64,1383230
27-Feb-06,12,60.88,1305604
27-Feb-06,13,62.76,1190090
27-Feb-06,14,64.12,1112285
27-Feb-06,15,65.28,1070854
27-Feb-06,16,65.4,1064584
27-Feb-06,17,64.76,1097492
27-Feb-06,18,62.44,1213476
27-Feb-06,19,57.4,1388081
27-Feb-06,20,54,1455003
27-Feb-06,21,52.6,1491316
27-Feb-06,22,52,1433227
27-Feb-06,23,50.6,1360104
27-Feb-06,24,49.32,1297103
28-Feb-06,1,47.2,1201840
28-Feb-06,2,45.84,1257381
28-Feb-06,3,45.16,1268522
28-Feb-06,4,44.2,1325151
28-Feb-06,5,43.44,1454467
28-Feb-06,6,42.96,1630329
28-Feb-06,7,42.24,1831295
28-Feb-06,8,47.36,1623587
28-Feb-06,9,55.04,1390328
28-Feb-06,10,61.52,1235533
28-Feb-06,11,64.88,1189876
28-Feb-06,12,67.52,1106353
28-Feb-06,13,69.64,1067646
28-Feb-06,14,70.96,1031233
28-Feb-06,15,71.2,1054093
28-Feb-06,16,71.4,1056395
28-Feb-06,17,70.44,1080349
28-Feb-06,18,67.56,1161638
28-Feb-06,19,62.2,1293671
28-Feb-06,20,59.28,1341351
28-Feb-06,21,57.68,1298316
28-Feb-06,22,55.84,1285701
28-Feb-06,23,54.6,1203228
28-Feb-06,24,52.76,1122278
1-Mar-06,1,50.72,998171
1-Mar-06,2,49.2,1034900
1-Mar-06,3,48.36,1080107
1-Mar-06,4,47.52,1162736
1-Mar-06,5,47.08,1256735
1-Mar-06,6,46.76,1372808
1-Mar-06,7,46.04,1588270
1-Mar-06,8,49,1569198
1-Mar-06,9,55.96,1391657
1-Mar-06,10,63.08,1149961
1-Mar-06,11,68,1111472
1-Mar-06,12,71.36,1105407
1-Mar-06,13,73.24,1119122
1-Mar-06,14,74.4,1124360
1-Mar-06,15,75.16,1144620
1-Mar-06,16,75.2,1169432
1-Mar-06,17,74.12,1200775
1-Mar-06,18,71.16,1250379
1-Mar-06,19,66.48,1287625
1-Mar-06,20,63,1290130
1-Mar-06,21,60.6,1243489
1-Mar-06,22,59.4,1182525
1-Mar-06,23,58.28,1096976
1-Mar-06,24,57.64,973885
2-Mar-06,1,55.8,878379
2-Mar-06,2,55.04,864086
2-Mar-06,3,54.56,879502
2-Mar-06,4,53.68,876653
2-Mar-06,5,53.52,902800
2-Mar-06,6,53.24,1052473
2-Mar-06,7,53.52,1119686
2-Mar-06,8,56.8,1165765
2-Mar-06,9,62.84,1055972
2-Mar-06,10,69.6,1066429
2-Mar-06,11,73.76,1115473
2-Mar-06,12,76.64,1158823
2-Mar-06,13,78.4,1259339
2-Mar-06,14,79.28,1325492
2-Mar-06,15,79.6,1357718
2-Mar-06,16,79.48,1422103
2-Mar-06,17,78.36,1435464
2-Mar-06,18,75.76,1378131
2-Mar-06,19,72.2,1362263
2-Mar-06,20,69.88,1372316
2-Mar-06,21,68.48,1325308
2-Mar-06,22,67.08,1202317
2-Mar-06,23,65.8,1060263
2-Mar-06,24,64.92,890288
3-Mar-06,1,64,770542
3-Mar-06,2,64.04,721554
3-Mar-06,3,63.16,690164
3-Mar-06,4,63.36,684897
3-Mar-06,5,63.04,692686
3-Mar-06,6,62.36,770755
3-Mar-06,7,61.56,914885
3-Mar-06,8,62.88,1045429
3-Mar-06,9,65.6,1037652
3-Mar-06,10,69.52,1070364
3-Mar-06,11,72.88,1104594
3-Mar-06,12,74.88,1138139
3-Mar-06,13,76.88,1183954
3-Mar-06,14,78.32,1222633
3-Mar-06,15,78.8,1294944
3-Mar-06,16,78.64,1330464
3-Mar-06,17,76.76,1325389
3-Mar-06,18,73.96,1329156
3-Mar-06,19,69.52,1345300
3-Mar-06,20,66.24,1308763
3-Mar-06,21,64.76,1241346
3-Mar-06,22,62.92,1147415
3-Mar-06,23,61.6,1041964
3-Mar-06,24,59.72,942737
4-Mar-06,1,58,811393
4-Mar-06,2,57.08,772120
4-Mar-06,3,56.12,816502
4-Mar-06,4,55.2,855493
4-Mar-06,5,53.92,906602
4-Mar-06,6,53.36,1033789
4-Mar-06,7,52.64,1206619
4-Mar-06,8,54.88,1287386
4-Mar-06,9,58.52,1290631
4-Mar-06,10,62.52,1170593
4-Mar-06,11,65.68,1157077
4-Mar-06,12,67.92,1094080
4-Mar-06,13,69.48,1078555
4-Mar-06,14,70.56,1030966
4-Mar-06,15,70.76,1052830
4-Mar-06,16,70.44,1050506
4-Mar-06,17,69.28,1053180
4-Mar-06,18,66.32,1153883
4-Mar-06,19,62,1286860
4-Mar-06,20,59.08,1322063
4-Mar-06,21,56.64,1330390
4-Mar-06,22,55.24,1292407
4-Mar-06,23,53.32,1196103
4-Mar-06,24,52.32,1112737
5-Mar-06,1,50.2,1023896
5-Mar-06,2,48.72,1104081
5-Mar-06,3,47.72,1163737
5-Mar-06,4,46.88,1210035
5-Mar-06,5,46.28,1281729
5-Mar-06,6,45.68,1468121
5-Mar-06,7,45.12,1668631
5-Mar-06,8,48.72,1575165
5-Mar-06,9,56.56,1347479
5-Mar-06,10,62.12,1197560
5-Mar-06,11,65.24,1173977
5-Mar-06,12,67.56,1093935
5-Mar-06,13,69.52,1071703
5-Mar-06,14,70.6,1035121
5-Mar-06,15,71.6,1061357
5-Mar-06,16,71.8,1065836
5-Mar-06,17,70.84,1104230
5-Mar-06,18,68.32,1171884
5-Mar-06,19,63.16,1282428
5-Mar-06,20,60.12,1299476
5-Mar-06,21,58.6,1290010
5-Mar-06,22,57.08,1202022
5-Mar-06,23,54.88,1156960
5-Mar-06,24,53.68,1111600
6-Mar-06,1,52.92,921006
6-Mar-06,2,51.68,964614
6-Mar-06,3,50.72,957179
6-Mar-06,4,50.28,957826
6-Mar-06,5,49.92,1009926
6-Mar-06,6,48.84,1180039
6-Mar-06,7,48.6,1384922
6-Mar-06,8,52.56,1390747
6-Mar-06,9,59.2,1208843
6-Mar-06,10,64.48,1135940
6-Mar-06,11,67.92,1108588
6-Mar-06,12,70.84,1105946
6-Mar-06,13,73.24,1119122
6-Mar-06,14,74.6,1124448
6-Mar-06,15,75.04,1142270
6-Mar-06,16,74.88,1160439
6-Mar-06,17,73.52,1159436
6-Mar-06,18,71.4,1251461
6-Mar-06,19,68.28,1320516
6-Mar-06,20,66.12,1327578
6-Mar-06,21,64.2,1241586
6-Mar-06,22,62.92,1147415
6-Mar-06,23,62.24,1027304
6-Mar-06,24,61.6,919163
7-Mar-06,1,61.32,792641
7-Mar-06,2,60.76,747038
7-Mar-06,3,59.8,728462
7-Mar-06,4,59.08,726600
7-Mar-06,5,57.64,777137
7-Mar-06,6,56.2,900105
7-Mar-06,7,54.52,1084041
7-Mar-06,8,56.92,1138821
7-Mar-06,9,60.28,1175109
7-Mar-06,10,63.36,1169494
7-Mar-06,11,65.32,1167249
7-Mar-06,12,66.52,1136838
7-Mar-06,13,67,1099151
