Date,Day of week,Month,Hour,Temperature,Aniket_Thopte
25-Jan-06,25,1,8,49.72,1664823.331
25-Jan-06,25,1,9,54.2,1517147.615
25-Jan-06,25,1,10,58.56,1391506.449
25-Jan-06,25,1,11,62.56,1264787.269
25-Jan-06,25,1,12,65.36,1171862.473
25-Jan-06,25,1,13,66.8,1105128.52
25-Jan-06,25,1,14,68.4,1041983.998
25-Jan-06,25,1,15,68.8,1007839.414
25-Jan-06,25,1,16,68.64,1020186.75
25-Jan-06,25,1,17,66.88,1101658.467
25-Jan-06,25,1,18,62.92,1214139.72
25-Jan-06,25,1,19,57.4,1372930.139
25-Jan-06,25,1,20,55.32,1442424.832
25-Jan-06,25,1,21,54.12,1403345.62
25-Jan-06,25,1,22,52.88,1374496.452
25-Jan-06,25,1,23,51.44,1326809.756
25-Jan-06,25,1,24,50.64,1219523.025
26-Jan-06,26,1,1,49.12,1137906.555
26-Jan-06,26,1,2,47.32,1196354.694
26-Jan-06,26,1,3,45.92,1269853.894
26-Jan-06,26,1,4,44.88,1360064.552
26-Jan-06,26,1,5,43.28,1531636.311
26-Jan-06,26,1,6,42.12,1731898.64
26-Jan-06,26,1,7,40.64,2039157.838
26-Jan-06,26,1,8,41,2205542.603
26-Jan-06,26,1,9,46.36,1991580.111
26-Jan-06,26,1,10,52.16,1709704.412
26-Jan-06,26,1,11,57.24,1476019.104
26-Jan-06,26,1,12,60.24,1329991.665
26-Jan-06,26,1,13,62.32,1211096.84
26-Jan-06,26,1,14,63.8,1121606.143
26-Jan-06,26,1,15,64.44,1081014.694
26-Jan-06,26,1,16,64.36,1097259.967
26-Jan-06,26,1,17,63.16,1161121.195
26-Jan-06,26,1,18,59.64,1282044.39
26-Jan-06,26,1,19,55.12,1459016.728
26-Jan-06,26,1,20,53.04,1534185.417
26-Jan-06,26,1,21,51.64,1514709.468
26-Jan-06,26,1,22,50.68,1482478.056
26-Jan-06,26,1,23,50.24,1388812.636
26-Jan-06,26,1,24,50.16,1244750.812
27-Jan-06,27,1,1,49.96,1103245.953
27-Jan-06,27,1,2,49.48,1095516.116
27-Jan-06,27,1,3,49.08,1108294.31
27-Jan-06,27,1,4,48.56,1156149.745
27-Jan-06,27,1,5,48.12,1238808.299
27-Jan-06,27,1,6,47.8,1378955.525
27-Jan-06,27,1,7,48.36,1565674.271
27-Jan-06,27,1,8,49,1718263.011
27-Jan-06,27,1,9,52.6,1622432.132
27-Jan-06,27,1,10,57.72,1431580.16
27-Jan-06,27,1,11,61.68,1295114.905
27-Jan-06,27,1,12,63.88,1210124.207
27-Jan-06,27,1,13,65.08,1138681.049
27-Jan-06,27,1,14,66.28,1071732.557
27-Jan-06,27,1,15,66.16,1050703.84
27-Jan-06,27,1,16,65.92,1069217.11
27-Jan-06,27,1,17,64.76,1131824.74
27-Jan-06,27,1,18,62.12,1225847.201
27-Jan-06,27,1,19,58.2,1357150.42
27-Jan-06,27,1,20,56.88,1404259.223
27-Jan-06,27,1,21,55.68,1363794.474
27-Jan-06,27,1,22,54.92,1303929.601
27-Jan-06,27,1,23,54.52,1204233.719
27-Jan-06,27,1,24,53.04,1113575.155
28-Jan-06,28,1,1,51.92,1037094.065
28-Jan-06,28,1,2,51.16,1035068.258
28-Jan-06,28,1,3,51.48,1021071.351
28-Jan-06,28,1,4,50.64,1071789.338
28-Jan-06,28,1,5,50.36,1141162.186
28-Jan-06,28,1,6,50.28,1267751.609
28-Jan-06,28,1,7,49.76,1500367.99
28-Jan-06,28,1,8,50.84,1621891.836
28-Jan-06,28,1,9,56.6,1411582.927
28-Jan-06,28,1,10,62.44,1225718.359
28-Jan-06,28,1,11,66.88,1124420.597
28-Jan-06,28,1,12,69.4,1082766.419
28-Jan-06,28,1,13,70.28,1054655.781
28-Jan-06,28,1,14,70.92,1020869.588
28-Jan-06,28,1,15,70.92,997741.0316
28-Jan-06,28,1,16,70.2,1021509.174
28-Jan-06,28,1,17,69.2,1092441.555
28-Jan-06,28,1,18,66.64,1169892.41
28-Jan-06,28,1,19,64.08,1245498.47
28-Jan-06,28,1,20,62.12,1294214.164
28-Jan-06,28,1,21,60.44,1276032.2
28-Jan-06,28,1,22,59.64,1174328.442
28-Jan-06,28,1,23,58.84,1072268.201
28-Jan-06,28,1,24,57.72,947810.8118
29-Jan-06,29,1,1,57.56,896774.5881
29-Jan-06,29,1,2,57.16,874066.2881
29-Jan-06,29,1,3,57.36,845628.5212
29-Jan-06,29,1,4,58.24,809494.2552
29-Jan-06,29,1,5,58.92,811402.6343
29-Jan-06,29,1,6,59.48,892849.0606
29-Jan-06,29,1,7,59.6,1046815.238
29-Jan-06,29,1,8,59.88,1152892.611
29-Jan-06,29,1,9,62.32,1146782.944
29-Jan-06,29,1,10,65.56,1110389.672
29-Jan-06,29,1,11,69.24,1069525.815
29-Jan-06,29,1,12,71.36,1060472.223
29-Jan-06,29,1,13,72.92,1047474.687
29-Jan-06,29,1,14,72.84,1019563.123
29-Jan-06,29,1,15,72.72,1004249.406
29-Jan-06,29,1,16,71.88,1028100.831
29-Jan-06,29,1,17,70.84,1095162.944
29-Jan-06,29,1,18,69.64,1164479.005
29-Jan-06,29,1,19,68.4,1225967.481
29-Jan-06,29,1,20,67.48,1257424.663
29-Jan-06,29,1,21,66.96,1237029.66
29-Jan-06,29,1,22,66.48,1119563.672
29-Jan-06,29,1,23,66,957413.1931
29-Jan-06,29,1,24,65.64,784399.8257
30-Jan-06,30,1,1,65.24,719629.6695
30-Jan-06,30,1,2,65,681117.1757
30-Jan-06,30,1,3,64.56,660312.2008
30-Jan-06,30,1,4,64.24,650147.7276
30-Jan-06,30,1,5,63.96,668315.3667
30-Jan-06,30,1,6,63.92,759121.2781
30-Jan-06,30,1,7,63.72,893813.2095
30-Jan-06,30,1,8,64.04,979185.1477
30-Jan-06,30,1,9,64.64,1051378.63
30-Jan-06,30,1,10,65.64,1100807.895
30-Jan-06,30,1,11,66.64,1120511.886
30-Jan-06,30,1,12,68.28,1091304.858
30-Jan-06,30,1,13,69.92,1050353.909
30-Jan-06,30,1,14,70.8,1018771.165
30-Jan-06,30,1,15,70.96,998506.6246
30-Jan-06,30,1,16,70.52,1026469.332
30-Jan-06,30,1,17,69.04,1084098.011
30-Jan-06,30,1,18,67.36,1150635.53
30-Jan-06,30,1,19,65.44,1215705.029
30-Jan-06,30,1,20,64.44,1250230.761
30-Jan-06,30,1,21,63.8,1228163.475
30-Jan-06,30,1,22,63.16,1106429.503
30-Jan-06,30,1,23,63.08,969512.2452
30-Jan-06,30,1,24,62.56,810895.8075
31-Jan-06,31,1,1,61.4,776120.6942
31-Jan-06,31,1,2,60.64,752997.5913
31-Jan-06,31,1,3,59.84,748960.03
31-Jan-06,31,1,4,57.12,835628.7171
31-Jan-06,31,1,5,55.32,935881.2756
31-Jan-06,31,1,6,53.6,1112591.048
31-Jan-06,31,1,7,51.28,1404933.56
31-Jan-06,31,1,8,50.16,1630841.273
31-Jan-06,31,1,9,53.6,1559937.163
31-Jan-06,31,1,10,56.8,1450396.411
31-Jan-06,31,1,11,59.16,1370360.326
31-Jan-06,31,1,12,61.4,1266256.302
31-Jan-06,31,1,13,62.92,1173954.301
31-Jan-06,31,1,14,64.64,1090461.262
31-Jan-06,31,1,15,65.36,1069858.588
31-Jan-06,31,1,16,65.4,1083413.528
31-Jan-06,31,1,17,64.48,1124771.954
31-Jan-06,31,1,18,60.72,1246303.151
31-Jan-06,31,1,19,54.28,1500929.836
31-Jan-06,31,1,20,51.36,1621059.842
31-Jan-06,31,1,21,49.16,1667655.808
31-Jan-06,31,1,22,47.96,1658780.943
31-Jan-06,31,1,23,46.68,1606474.332
31-Jan-06,31,1,24,45.32,1524996.083
1-Feb-06,1,2,1,42.56,1485761.178
1-Feb-06,1,2,2,41.84,1493669.984
1-Feb-06,1,2,3,41.2,1523705.198
1-Feb-06,1,2,4,40.44,1593053.867
1-Feb-06,1,2,5,40.04,1676126.546
1-Feb-06,1,2,6,39.44,1824080.376
1-Feb-06,1,2,7,38.36,2085668.142
1-Feb-06,1,2,8,39.84,2191498.48
1-Feb-06,1,2,9,48.84,1785770.173
1-Feb-06,1,2,10,56.68,1457469.895
1-Feb-06,1,2,11,61.56,1296528.153
1-Feb-06,1,2,12,64.2,1193419.523
1-Feb-06,1,2,13,66.24,1087702.493
1-Feb-06,1,2,14,67.4,1005681.915
1-Feb-06,1,2,15,68.48,980578.1163
1-Feb-06,1,2,16,68.48,1012335.084
1-Feb-06,1,2,17,67.56,1088561.774
1-Feb-06,1,2,18,63.08,1222649.399
1-Feb-06,1,2,19,57.84,1397288.353
1-Feb-06,1,2,20,54.96,1482390.25
1-Feb-06,1,2,21,53.12,1481961.513
1-Feb-06,1,2,22,52.56,1426913.573
1-Feb-06,1,2,23,51.56,1341928.325
1-Feb-06,1,2,24,50.44,1231431.478
2-Feb-06,2,2,1,49.68,1133561.258
2-Feb-06,2,2,2,50.68,1049608.909
2-Feb-06,2,2,3,51.6,994440.0273
2-Feb-06,2,2,4,52.32,971930.2398
2-Feb-06,2,2,5,52.92,986164.0936
2-Feb-06,2,2,6,54.28,1043394.931
2-Feb-06,2,2,7,55.72,1166166.943
2-Feb-06,2,2,8,57.12,1236542.305
2-Feb-06,2,2,9,60.4,1207365.665
2-Feb-06,2,2,10,65.2,1134687.052
2-Feb-06,2,2,11,68.72,1105084.302
2-Feb-06,2,2,12,70.88,1076691.693
2-Feb-06,2,2,13,72.4,1045918.839
2-Feb-06,2,2,14,73.04,1028115.465
2-Feb-06,2,2,15,73.68,1038466.26
2-Feb-06,2,2,16,73.56,1071997.649
2-Feb-06,2,2,17,73.08,1139049.946
2-Feb-06,2,2,18,71.8,1217793.921
2-Feb-06,2,2,19,70.76,1297512.206
2-Feb-06,2,2,20,69.56,1335337.87
2-Feb-06,2,2,21,69.08,1319699.104
2-Feb-06,2,2,22,68.36,1197062.604
2-Feb-06,2,2,23,67.72,1041234.686
2-Feb-06,2,2,24,66.4,861702.0036
3-Feb-06,3,2,1,65.88,765002.5555
3-Feb-06,3,2,2,65.16,724340.4106
3-Feb-06,3,2,3,65.04,683364.0374
3-Feb-06,3,2,4,65.12,645607.0662
3-Feb-06,3,2,5,65.12,638296.8227
3-Feb-06,3,2,6,64.52,730153.982
3-Feb-06,3,2,7,64.04,862305.6445
3-Feb-06,3,2,8,63.84,970751.2559
3-Feb-06,3,2,9,64.84,1048258.964
3-Feb-06,3,2,10,65.32,1126142.229
3-Feb-06,3,2,11,66.16,1152271.339
3-Feb-06,3,2,12,66.92,1129926.384
3-Feb-06,3,2,13,67.76,1066847.724
3-Feb-06,3,2,14,67.64,1012027.728
3-Feb-06,3,2,15,67.8,992100.7185
3-Feb-06,3,2,16,67.56,1021047.362
3-Feb-06,3,2,17,67,1092331.54
3-Feb-06,3,2,18,65.92,1186584.214
3-Feb-06,3,2,19,65.44,1265317.16
3-Feb-06,3,2,20,65.08,1300509.163
3-Feb-06,3,2,21,64.76,1266871.687
3-Feb-06,3,2,22,64.56,1145370.787
3-Feb-06,3,2,23,64.84,1015173.735
3-Feb-06,3,2,24,64.8,849143.2431
4-Feb-06,4,2,1,64.72,765872.264
4-Feb-06,4,2,2,64.8,724264.7865
4-Feb-06,4,2,3,64.28,689571.2938
4-Feb-06,4,2,4,64.4,659402.8031
4-Feb-06,4,2,5,64.32,659451.4847
4-Feb-06,4,2,6,64.28,741222.5145
4-Feb-06,4,2,7,63.72,872779.9295
4-Feb-06,4,2,8,62.8,1001021.656
4-Feb-06,4,2,9,62.44,1118543.576
4-Feb-06,4,2,10,62.16,1217685.772
4-Feb-06,4,2,11,62.56,1245374.095
4-Feb-06,4,2,12,63.2,1211026.183
4-Feb-06,4,2,13,62.96,1165201.125
4-Feb-06,4,2,14,63.04,1106975.28
4-Feb-06,4,2,15,62.92,1073349.642
4-Feb-06,4,2,16,63,1080197.615
4-Feb-06,4,2,17,62.04,1155545.482
4-Feb-06,4,2,18,58.76,1304929.975
4-Feb-06,4,2,19,55.96,1443261.559
4-Feb-06,4,2,20,54.4,1508145.849
4-Feb-06,4,2,21,53.68,1467663.867
4-Feb-06,4,2,22,52.72,1419990.515
4-Feb-06,4,2,23,52.2,1312554.972
4-Feb-06,4,2,24,51.52,1180034.185
5-Feb-06,5,2,1,48.92,1178730.836
5-Feb-06,5,2,2,48.28,1171238.461
5-Feb-06,5,2,3,46.8,1230701.882
5-Feb-06,5,2,4,45.64,1308297.011
5-Feb-06,5,2,5,44.8,1409324.659
5-Feb-06,5,2,6,44.04,1567764.058
5-Feb-06,5,2,7,43.4,1810374.873
5-Feb-06,5,2,8,43.2,2012806.253
5-Feb-06,5,2,9,47.48,1863682.985
5-Feb-06,5,2,10,51.08,1745364.142
5-Feb-06,5,2,11,53.96,1615963.07
5-Feb-06,5,2,12,56.2,1460263.622
5-Feb-06,5,2,13,58.32,1305301.061
5-Feb-06,5,2,14,59.96,1191034.36
5-Feb-06,5,2,15,60.64,1140238.261
5-Feb-06,5,2,16,60.4,1149759.884
5-Feb-06,5,2,17,59.6,1213526.29
5-Feb-06,5,2,18,57.48,1337992.861
5-Feb-06,5,2,19,53.32,1548754.206
5-Feb-06,5,2,20,50.24,1683067.116
5-Feb-06,5,2,21,48.36,1725193.775
5-Feb-06,5,2,22,46.92,1718562.996
5-Feb-06,5,2,23,45.88,1645508.014
5-Feb-06,5,2,24,44.48,1561043.319
6-Feb-06,6,2,1,43.12,1486990.307
6-Feb-06,6,2,2,42.28,1501368.924
6-Feb-06,6,2,3,41.8,1520719.181
6-Feb-06,6,2,4,40.84,1604784.261
6-Feb-06,6,2,5,40,1719758.227
6-Feb-06,6,2,6,39.68,1849989.556
6-Feb-06,6,2,7,39.52,2053067.59
6-Feb-06,6,2,8,41.48,2123884.91
6-Feb-06,6,2,9,48.44,1808118.508
6-Feb-06,6,2,10,55.2,1529549.773
6-Feb-06,6,2,11,59.76,1337012.975
6-Feb-06,6,2,12,62.96,1206549.157
6-Feb-06,6,2,13,64.92,1116922.747
6-Feb-06,6,2,14,66.4,1037185.438
6-Feb-06,6,2,15,66.6,1001447.294
6-Feb-06,6,2,16,66.64,1018313.363
6-Feb-06,6,2,17,65.84,1083276.923
6-Feb-06,6,2,18,63.84,1179434.701
6-Feb-06,6,2,19,60.72,1292451.002
6-Feb-06,6,2,20,58,1387839.758
6-Feb-06,6,2,21,56.76,1350300.089
6-Feb-06,6,2,22,56.16,1269017.584
6-Feb-06,6,2,23,55.28,1168918.472
6-Feb-06,6,2,24,55.52,995580.2423
7-Feb-06,7,2,1,54.92,917509.9938
7-Feb-06,7,2,2,54.28,900504.6538
7-Feb-06,7,2,3,53.96,889658.6663
7-Feb-06,7,2,4,53.48,908741.7532
7-Feb-06,7,2,5,53.68,936558.5624
7-Feb-06,7,2,6,52.88,1080846.422
7-Feb-06,7,2,7,52.96,1271015.403
7-Feb-06,7,2,8,53.32,1413587.288
7-Feb-06,7,2,9,55.76,1412145.793
7-Feb-06,7,2,10,58.88,1352035.851
7-Feb-06,7,2,11,61.48,1270296.5
7-Feb-06,7,2,12,62.84,1205284.033
7-Feb-06,7,2,13,63.32,1144862.43
7-Feb-06,7,2,14,63.56,1088990.093
7-Feb-06,7,2,15,63.36,1059464.154
7-Feb-06,7,2,16,63.24,1062473.307
7-Feb-06,7,2,17,62.08,1132317.868
7-Feb-06,7,2,18,60.4,1233395.209
7-Feb-06,7,2,19,56.08,1425311.89
7-Feb-06,7,2,20,53.56,1537609.83
7-Feb-06,7,2,21,51.68,1544702.778
7-Feb-06,7,2,22,50.52,1514444.493
7-Feb-06,7,2,23,49.12,1457020.881
7-Feb-06,7,2,24,48.44,1328397.994
8-Feb-06,8,2,1,44.6,1403744.303
8-Feb-06,8,2,2,43.84,1411091.278
8-Feb-06,8,2,3,42.8,1464100.687
8-Feb-06,8,2,4,41.92,1542082.66
8-Feb-06,8,2,5,41,1663004.368
8-Feb-06,8,2,6,40,1842815.144
8-Feb-06,8,2,7,38.84,2113195.055
8-Feb-06,8,2,8,39.72,2243879.21
8-Feb-06,8,2,9,44.72,2046776.828
8-Feb-06,8,2,10,50.04,1784633.492
8-Feb-06,8,2,11,54.28,1582044.493
8-Feb-06,8,2,12,57.32,1410086.099
8-Feb-06,8,2,13,59.48,1254241.463
8-Feb-06,8,2,14,61.12,1141917.458
8-Feb-06,8,2,15,62.16,1082401.208
8-Feb-06,8,2,16,62.64,1067517.277
8-Feb-06,8,2,17,61.24,1140127.59
8-Feb-06,8,2,18,58.32,1279874.579
8-Feb-06,8,2,19,52.84,1579940.683
8-Feb-06,8,2,20,49.2,1745061.926
8-Feb-06,8,2,21,47.24,1802039.75
8-Feb-06,8,2,22,45.84,1792886.178
8-Feb-06,8,2,23,44.44,1740840.809
8-Feb-06,8,2,24,43.88,1602592.97
9-Feb-06,9,2,1,42.2,1558552.528
9-Feb-06,9,2,2,41.92,1537448.736
9-Feb-06,9,2,3,41.24,1571688.184
9-Feb-06,9,2,4,41.08,1603669.814
9-Feb-06,9,2,5,40.52,1702039.424
9-Feb-06,9,2,6,39.68,1871998.17
9-Feb-06,9,2,7,39.12,2101651.706
9-Feb-06,9,2,8,41.04,2164714.715
9-Feb-06,9,2,9,49.68,1731014.648
9-Feb-06,9,2,10,55.56,1491910.716
9-Feb-06,9,2,11,59.28,1358126.669
9-Feb-06,9,2,12,61.48,1251205.741
9-Feb-06,9,2,13,62.76,1147130.717
9-Feb-06,9,2,14,63.12,1080584.276
9-Feb-06,9,2,15,63.6,1040517.079
9-Feb-06,9,2,16,63.08,1052975.325
9-Feb-06,9,2,17,61.76,1120122.901
9-Feb-06,9,2,18,58.44,1261194.778
9-Feb-06,9,2,19,53.36,1547914.496
9-Feb-06,9,2,20,49.72,1716404.755
9-Feb-06,9,2,21,47.92,1759147.8
9-Feb-06,9,2,22,45.32,1833496.166
9-Feb-06,9,2,23,44.24,1757033.273
9-Feb-06,9,2,24,42.36,1702654.283
10-Feb-06,10,2,1,40.92,1649713.441
10-Feb-06,10,2,2,40.16,1663469.968
10-Feb-06,10,2,3,39.2,1721972.685
10-Feb-06,10,2,4,38.48,1798868.135
10-Feb-06,10,2,5,37.8,1911034.469
10-Feb-06,10,2,6,37.2,2062410.962
10-Feb-06,10,2,7,36.96,2259195.928
10-Feb-06,10,2,8,38.96,2305787.86
10-Feb-06,10,2,9,47.16,1892988.527
10-Feb-06,10,2,10,54.4,1542598.757
10-Feb-06,10,2,11,58.72,1375163.905
10-Feb-06,10,2,12,61.32,1256830.019
10-Feb-06,10,2,13,62.8,1144953.902
10-Feb-06,10,2,14,64.32,1056055.809
10-Feb-06,10,2,15,64.76,1018395.543
10-Feb-06,10,2,16,64.64,1025238.094
10-Feb-06,10,2,17,63.68,1084720.764
10-Feb-06,10,2,18,61.24,1183697.067
10-Feb-06,10,2,19,56.8,1368734.409
10-Feb-06,10,2,20,53.56,1501108.905
10-Feb-06,10,2,21,51.12,1542413.365
10-Feb-06,10,2,22,49.68,1532633.58
10-Feb-06,10,2,23,49.64,1398318.136
10-Feb-06,10,2,24,49,1271211.141
11-Feb-06,11,2,1,47.96,1206108.981
11-Feb-06,11,2,2,47.84,1174333.57
11-Feb-06,11,2,3,47.64,1171167.025
11-Feb-06,11,2,4,47.76,1180959.555
11-Feb-06,11,2,5,49,1164739.066
11-Feb-06,11,2,6,49.88,1227306.257
11-Feb-06,11,2,7,50.24,1405086.523
11-Feb-06,11,2,8,52.48,1440797.925
11-Feb-06,11,2,9,56.8,1344016.114
11-Feb-06,11,2,10,61.64,1240591.525
11-Feb-06,11,2,11,64.24,1195575.995
11-Feb-06,11,2,12,65.96,1138893.985
11-Feb-06,11,2,13,66.68,1076930.705
11-Feb-06,11,2,14,66.12,1032851.389
11-Feb-06,11,2,15,63.52,1040369.559
11-Feb-06,11,2,16,62.12,1067855.426
11-Feb-06,11,2,17,61.4,1114454.29
11-Feb-06,11,2,18,59.52,1213272.003
11-Feb-06,11,2,19,57.8,1328563.101
11-Feb-06,11,2,20,55.44,1418561.104
11-Feb-06,11,2,21,54,1388170.065
11-Feb-06,11,2,22,52.72,1358644.676
11-Feb-06,11,2,23,51.2,1307742.033
11-Feb-06,11,2,24,50.16,1203370.139
12-Feb-06,12,2,1,47.24,1239944.631
12-Feb-06,12,2,2,45.68,1291816.65
12-Feb-06,12,2,3,44.92,1324750.253
12-Feb-06,12,2,4,44.04,1400639.319
12-Feb-06,12,2,5,42.96,1533092.134
12-Feb-06,12,2,6,41.76,1732787.159
12-Feb-06,12,2,7,40.52,2018665.212
12-Feb-06,12,2,8,40.08,2238289.974
12-Feb-06,12,2,9,41.4,2249808.049
12-Feb-06,12,2,10,43.08,2185866.05
12-Feb-06,12,2,11,45.24,2043583.35
12-Feb-06,12,2,12,46.6,1894549.501
12-Feb-06,12,2,13,47.56,1756249.213
12-Feb-06,12,2,14,48.56,1639024.67
12-Feb-06,12,2,15,48.88,1594082.899
12-Feb-06,12,2,16,48.8,1616703.425
12-Feb-06,12,2,17,48.24,1720315.187
12-Feb-06,12,2,18,46.4,1916384.249
12-Feb-06,12,2,19,43.4,2129891.701
12-Feb-06,12,2,20,40.68,2295131.452
12-Feb-06,12,2,21,39.24,2358195.382
12-Feb-06,12,2,22,38.32,2327352.061
12-Feb-06,12,2,23,37.76,2220587.32
12-Feb-06,12,2,24,37.84,2030134.683
13-Feb-06,13,2,1,35.64,2001531.526
13-Feb-06,13,2,2,35.6,1974233.262
13-Feb-06,13,2,3,34.76,2029197.292
13-Feb-06,13,2,4,34,2116129.903
13-Feb-06,13,2,5,33.88,2198087.323
13-Feb-06,13,2,6,33.68,2322981.952
13-Feb-06,13,2,7,33.36,2511820
13-Feb-06,13,2,8,34.8,2605634.446
13-Feb-06,13,2,9,38.92,2407830.404
13-Feb-06,13,2,10,42.8,2196112.234
13-Feb-06,13,2,11,45.56,2021718.701
13-Feb-06,13,2,12,47.64,1833303.401
13-Feb-06,13,2,13,49.8,1637665.688
13-Feb-06,13,2,14,51.08,1507990.603
13-Feb-06,13,2,15,52.08,1420800.861
13-Feb-06,13,2,16,52.16,1421376.518
13-Feb-06,13,2,17,51.2,1528274.337
13-Feb-06,13,2,18,48.88,1743044.125
13-Feb-06,13,2,19,44.68,2046792.659
13-Feb-06,13,2,20,41.36,2247941.191
13-Feb-06,13,2,21,39.24,2357545.805
13-Feb-06,13,2,22,37.36,2386043.841
13-Feb-06,13,2,23,36.2,2314322.539
13-Feb-06,13,2,24,35.32,2185875.178
14-Feb-06,14,2,1,33.76,2135462.212
14-Feb-06,14,2,2,32.8,2171054.438
14-Feb-06,14,2,3,32.2,2213035.72
14-Feb-06,14,2,4,31.72,2282571.173
14-Feb-06,14,2,5,31.24,2386461.89
14-Feb-06,14,2,6,30.6,2531158.634
14-Feb-06,14,2,7,30.32,2691296.399
14-Feb-06,14,2,8,32.04,2750653.428
14-Feb-06,14,2,9,40.36,2313512.522
14-Feb-06,14,2,10,47.12,1942420.54
14-Feb-06,14,2,11,50.6,1724379.787
14-Feb-06,14,2,12,53.16,1541664.811
14-Feb-06,14,2,13,55.36,1369329.893
14-Feb-06,14,2,14,56.72,1255365.96
14-Feb-06,14,2,15,57.92,1181064.273
14-Feb-06,14,2,16,58.4,1167611.853
14-Feb-06,14,2,17,57.68,1225285.713
14-Feb-06,14,2,18,55.64,1371068.932
14-Feb-06,14,2,19,50.56,1675318.347
14-Feb-06,14,2,20,47.36,1830688.637
14-Feb-06,14,2,21,45.4,1918020.092
14-Feb-06,14,2,22,43.8,1935892.817
14-Feb-06,14,2,23,43.12,1835483.522
14-Feb-06,14,2,24,42.4,1705531.319
15-Feb-06,15,2,1,41.44,1610914.318
15-Feb-06,15,2,2,41.44,1568583.593
15-Feb-06,15,2,3,41.48,1552074.349
15-Feb-06,15,2,4,41.36,1582505.58
15-Feb-06,15,2,5,40.6,1702900.906
15-Feb-06,15,2,6,40.24,1844124.996
15-Feb-06,15,2,7,40.24,2038140.769
15-Feb-06,15,2,8,43.24,2012441.22
15-Feb-06,15,2,9,50.28,1678133.752
15-Feb-06,15,2,10,57.68,1361442.322
15-Feb-06,15,2,11,61.92,1257388.333
15-Feb-06,15,2,12,64.64,1182463.003
15-Feb-06,15,2,13,66.48,1107689.354
15-Feb-06,15,2,14,67.52,1042271.789
15-Feb-06,15,2,15,68.24,990584.2896
15-Feb-06,15,2,16,67.88,997245.3249
15-Feb-06,15,2,17,67.36,1052861.793
15-Feb-06,15,2,18,65,1139057.978
15-Feb-06,15,2,19,60.72,1263782.178
15-Feb-06,15,2,20,57.68,1346414.785
15-Feb-06,15,2,21,56.04,1311233.353
15-Feb-06,15,2,22,54.44,1279609.339
15-Feb-06,15,2,23,53.44,1194950.577
15-Feb-06,15,2,24,51.24,1142391.685
16-Feb-06,16,2,1,51,1015951.083
16-Feb-06,16,2,2,50.28,1007873.008
16-Feb-06,16,2,3,49.68,1019173.416
16-Feb-06,16,2,4,49,1066941.654
16-Feb-06,16,2,5,48.96,1123048.797
16-Feb-06,16,2,6,48.84,1249698.048
16-Feb-06,16,2,7,48.84,1460451.147
16-Feb-06,16,2,8,51.36,1490599.292
16-Feb-06,16,2,9,58.56,1249705.11
16-Feb-06,16,2,10,64.76,1158151.883
16-Feb-06,16,2,11,69.12,1116976.649
16-Feb-06,16,2,12,71.2,1091772.016
16-Feb-06,16,2,13,72.24,1051861.562
16-Feb-06,16,2,14,72.92,1003542.487
16-Feb-06,16,2,15,72.92,991490.1155
16-Feb-06,16,2,16,72.76,1020065.298
16-Feb-06,16,2,17,71.44,1073564.718
16-Feb-06,16,2,18,69.08,1145490.686
16-Feb-06,16,2,19,64.56,1233874.721
16-Feb-06,16,2,20,62.24,1280528.582
16-Feb-06,16,2,21,60.76,1241695.916
16-Feb-06,16,2,22,59.44,1142625.205
16-Feb-06,16,2,23,58.64,1032623.918
16-Feb-06,16,2,24,56.84,912012.3801
17-Feb-06,17,2,1,55.56,863003.0432
17-Feb-06,17,2,2,54.24,857742.0416
17-Feb-06,17,2,3,53.76,852100.6586
17-Feb-06,17,2,4,52.96,884937.6899
17-Feb-06,17,2,5,52.68,939079.5217
17-Feb-06,17,2,6,51.72,1095111.45
17-Feb-06,17,2,7,51.44,1309955.688
17-Feb-06,17,2,8,53.84,1334454.231
17-Feb-06,17,2,9,59.96,1202333.32
17-Feb-06,17,2,10,66.36,1120670.078
17-Feb-06,17,2,11,70.76,1086729.868
17-Feb-06,17,2,12,73.24,1075853.924
17-Feb-06,17,2,13,74.76,1050825.024
17-Feb-06,17,2,14,75.8,1036707.841
17-Feb-06,17,2,15,75.96,1044031.483
17-Feb-06,17,2,16,75.92,1081077.043
17-Feb-06,17,2,17,75.04,1132881.142
17-Feb-06,17,2,18,71.96,1170435.729
17-Feb-06,17,2,19,67,1233711.109
17-Feb-06,17,2,20,63.64,1274714.084
17-Feb-06,17,2,21,61.96,1241585.752
17-Feb-06,17,2,22,60.52,1131145.281
17-Feb-06,17,2,23,59.16,1023687.693
17-Feb-06,17,2,24,58.6,872141.827
18-Feb-06,18,2,1,56.8,831071.5492
18-Feb-06,18,2,2,56.16,803786.9614
18-Feb-06,18,2,3,55.6,792186.4184
18-Feb-06,18,2,4,55.24,798837.2369
18-Feb-06,18,2,5,54.48,856792.9629
18-Feb-06,18,2,6,54,980034.0798
18-Feb-06,18,2,7,53.52,1188996.042
18-Feb-06,18,2,8,55.16,1262111.545
18-Feb-06,18,2,9,60.8,1174807.231
18-Feb-06,18,2,10,67,1100446.035
18-Feb-06,18,2,11,71.32,1069636.333
18-Feb-06,18,2,12,74.2,1070511.384
18-Feb-06,18,2,13,76.16,1066042.124
18-Feb-06,18,2,14,77.2,1070357.231
18-Feb-06,18,2,15,77.44,1084384.888
