Date,Day of week,Month,Hour,Temperature,Load,,,
1/25/2002,25,1,14,75.24,1020774,,,
1/25/2002,25,1,15,74.48,1019386,,,
1/25/2002,25,1,16,73.96,1021545,,,
1/25/2002,25,1,17,72.36,1041242,,,
1/25/2002,25,1,18,70.24,1091228,,,
1/25/2002,25,1,19,68.16,1171086,,,
1/25/2002,25,1,20,67.28,1147790,,,
1/25/2002,25,1,21,66.24,1079353,,,
1/25/2002,25,1,22,65.32,1005193,,,
1/25/2002,25,1,23,64.56,912254,,,
1/25/2002,25,1,24,65.04,807260,,,
1/26/2002,26,1,1,63.8,706152,,,
1/26/2002,26,1,2,63.48,649530,,,
1/26/2002,26,1,3,62.64,620498,,,
1/26/2002,26,1,4,62.52,607074,,,
1/26/2002,26,1,5,61.84,612919,,,
1/26/2002,26,1,6,61.84,646093,,,
1/26/2002,26,1,7,61.24,719149,,,
1/26/2002,26,1,8,61.52,821307,,,
1/26/2002,26,1,9,62.44,943706,,,
1/26/2002,26,1,10,64.08,1026691,,,
1/26/2002,26,1,11,66.32,1066855,,,
1/26/2002,26,1,12,67.56,1066882,,,
1/26/2002,26,1,13,68.6,1055811,,,
1/26/2002,26,1,14,69.72,1040382,,,
1/26/2002,26,1,15,70.64,1029277,,,
1/26/2002,26,1,16,69.6,1030036,,,
1/26/2002,26,1,17,68.72,1047808,,,
1/26/2002,26,1,18,66.8,1087030,,,
1/26/2002,26,1,19,65,1167511,,,
1/26/2002,26,1,20,64.16,1148090,,,
1/26/2002,26,1,21,63.48,1077381,,,
1/26/2002,26,1,22,62.96,1005235,,,
1/26/2002,26,1,23,62.32,920595,,,
1/26/2002,26,1,24,62.32,822873,,,
1/27/2002,27,1,1,61.68,725228,,,
1/27/2002,27,1,2,61.32,671188,,,
1/27/2002,27,1,3,60.88,643276,,,
1/27/2002,27,1,4,60.64,630412,,,
1/27/2002,27,1,5,60.36,634179,,,
1/27/2002,27,1,6,60.24,659531,,,
1/27/2002,27,1,7,60.12,720697,,,
1/27/2002,27,1,8,60.44,820394,,,
1/27/2002,27,1,9,60.76,954676,,,
1/27/2002,27,1,10,62.84,1032044,,,
1/27/2002,27,1,11,65.12,1039004,,,
1/27/2002,27,1,12,67.2,1026668,,,
1/27/2002,27,1,13,68.84,1028647,,,
1/27/2002,27,1,14,69.8,1015933,,,
1/27/2002,27,1,15,70.56,997074,,,
1/27/2002,27,1,16,70.4,1001720,,,
1/27/2002,27,1,17,70.04,1027409,,,
1/27/2002,27,1,18,68.44,1086390,,,
1/27/2002,27,1,19,67.16,1191340,,,
1/27/2002,27,1,20,65.92,1189894,,,
1/27/2002,27,1,21,65.68,1139657,,,
1/27/2002,27,1,22,65.12,1027822,,,
1/27/2002,27,1,23,64.84,891853,,,
1/27/2002,27,1,24,64.76,769367,,,
1/28/2002,28,1,1,64.36,667619,,,
1/28/2002,28,1,2,64.16,621268,,,
1/28/2002,28,1,3,63.68,601258,,,
1/28/2002,28,1,4,63.76,598701,,,
1/28/2002,28,1,5,63.64,628147,,,
1/28/2002,28,1,6,63.56,735923,,,
1/28/2002,28,1,7,63.28,932545,,,
1/28/2002,28,1,8,63.4,981372,,,
1/28/2002,28,1,9,65.24,955716,,,
1/28/2002,28,1,10,68,960369,,,
1/28/2002,28,1,11,70.68,976793,,,
1/28/2002,28,1,12,72.92,995574,,,
1/28/2002,28,1,13,74.92,1031039,,,
1/28/2002,28,1,14,75.96,1063664,,,
1/28/2002,28,1,15,76.44,1087844,,,
1/28/2002,28,1,16,75.76,1111114,,,
1/28/2002,28,1,17,74.52,1137099,,,
1/28/2002,28,1,18,72.04,1179778,,,
1/28/2002,28,1,19,69.32,1291063,,,
1/28/2002,28,1,20,68.28,1298471,,,
1/28/2002,28,1,21,67.64,1207375,,,
1/28/2002,28,1,22,66.64,1092252,,,
1/28/2002,28,1,23,65.44,943335,,,
1/28/2002,28,1,24,65.04,804073,,,
1/29/2002,29,1,1,63.68,693022,,,
1/29/2002,29,1,2,63.04,639438,,,
1/29/2002,29,1,3,62.6,614240,,,
1/29/2002,29,1,4,62.52,605846,,,
1/29/2002,29,1,5,62.28,629289,,,
1/29/2002,29,1,6,62.2,743041,,,
1/29/2002,29,1,7,62.28,933464,,,
1/29/2002,29,1,8,62.6,974592,,,
1/29/2002,29,1,9,64.76,940341,,,
1/29/2002,29,1,10,67.24,944741,,,
1/29/2002,29,1,11,69.8,970366,,,
1/29/2002,29,1,12,73.48,1003505,,,
1/29/2002,29,1,13,76.24,1053522,,,
1/29/2002,29,1,14,77.64,1093665,,,
1/29/2002,29,1,15,77.84,1125830,,,
1/29/2002,29,1,16,77.92,1155981,,,
1/29/2002,29,1,17,76.64,1181837,,,
1/29/2002,29,1,18,73.48,1207827,,,
1/29/2002,29,1,19,70.56,1304182,,,
1/29/2002,29,1,20,69.16,1315038,,,
1/29/2002,29,1,21,68.36,1230881,,,
1/29/2002,29,1,22,67.4,1103128,,,
1/29/2002,29,1,23,66.36,963319,,,
1/29/2002,29,1,24,66.12,808131,,,
1/30/2002,30,1,1,65.48,693008,,,
1/30/2002,30,1,2,65.08,639931,,,
1/30/2002,30,1,3,64.44,614749,,,
1/30/2002,30,1,4,63.88,610408,,,
1/30/2002,30,1,5,63.8,633152,,,
1/30/2002,30,1,6,63.72,734101,,,
1/30/2002,30,1,7,63.64,933465,,,
1/30/2002,30,1,8,64.24,971350,,,
1/30/2002,30,1,9,66.24,935816,,,
1/30/2002,30,1,10,69.92,943218,,,
1/30/2002,30,1,11,73.68,977666,,,
1/30/2002,30,1,12,77.32,1024516,,,
1/30/2002,30,1,13,78.88,1080935,,,
1/30/2002,30,1,14,79.48,1118219,,,
1/30/2002,30,1,15,79.48,1154924,,,
1/30/2002,30,1,16,79.76,1192282,,,
1/30/2002,30,1,17,78.48,1222982,,,
1/30/2002,30,1,18,75.84,1258097,,,
1/30/2002,30,1,19,72.64,1341971,,,
1/30/2002,30,1,20,71.12,1350187,,,
1/30/2002,30,1,21,69.96,1265438,,,
1/30/2002,30,1,22,69,1148632,,,
1/30/2002,30,1,23,68.4,994912,,,
1/30/2002,30,1,24,67.88,834266,,,
1/31/2002,31,1,1,67.08,722495,,,
1/31/2002,31,1,2,66.48,658860,,,
1/31/2002,31,1,3,65.72,627595,,,
1/31/2002,31,1,4,65.64,615922,,,
1/31/2002,31,1,5,65.36,634484,,,
1/31/2002,31,1,6,65.52,732168,,,
1/31/2002,31,1,7,65.08,925929,,,
1/31/2002,31,1,8,65.76,969080,,,
1/31/2002,31,1,9,68.64,942675,,,
1/31/2002,31,1,10,72.28,964873,,,
1/31/2002,31,1,11,75.52,1006808,,,
1/31/2002,31,1,12,77.96,1060064,,,
1/31/2002,31,1,13,79.52,1113671,,,
1/31/2002,31,1,14,80.8,1167676,,,
1/31/2002,31,1,15,80.84,1210486,,,
1/31/2002,31,1,16,80.52,1243861,,,
1/31/2002,31,1,17,79.44,1268692,,,
1/31/2002,31,1,18,76.88,1278441,,,
1/31/2002,31,1,19,72.24,1348782,,,
1/31/2002,31,1,20,71.36,1358459,,,
1/31/2002,31,1,21,70.12,1267026,,,
1/31/2002,31,1,22,68.68,1133922,,,
1/31/2002,31,1,23,67.52,977736,,,
1/31/2002,31,1,24,66.28,827680,,,
2/1/2002,1,2,1,65.16,705461,,,
2/1/2002,1,2,2,64.28,640485,,,
2/1/2002,1,2,3,63.76,609914,,,
2/1/2002,1,2,4,62.44,600622,,,
2/1/2002,1,2,5,62.4,619358,,,
2/1/2002,1,2,6,61.4,719234,,,
2/1/2002,1,2,7,60.96,912668,,,
2/1/2002,1,2,8,61.92,953746,,,
2/1/2002,1,2,9,65.8,924447,,,
2/1/2002,1,2,10,70.84,937321,,,
2/1/2002,1,2,11,74.6,975856,,,
2/1/2002,1,2,12,77.96,1033706,,,
2/1/2002,1,2,13,79.08,1103465,,,
2/1/2002,1,2,14,79.56,1164438,,,
2/1/2002,1,2,15,80.12,1199980,,,
2/1/2002,1,2,16,79.6,1224323,,,
2/1/2002,1,2,17,78.36,1234817,,,
2/1/2002,1,2,18,75.6,1221265,,,
2/1/2002,1,2,19,72.4,1254751,,,
2/1/2002,1,2,20,70.64,1236737,,,
2/1/2002,1,2,21,69.36,1144360,,,
2/1/2002,1,2,22,67.56,1054289,,,
2/1/2002,1,2,23,66.64,944022,,,
2/1/2002,1,2,24,65.96,827092,,,
2/2/2002,2,2,1,64.68,718432,,,
2/2/2002,2,2,2,64.28,655392,,,
2/2/2002,2,2,3,63.84,620920,,,
2/2/2002,2,2,4,63.28,606573,,,
2/2/2002,2,2,5,63,611615,,,
2/2/2002,2,2,6,62.84,643544,,,
2/2/2002,2,2,7,62.76,709126,,,
2/2/2002,2,2,8,62.48,812756,,,
2/2/2002,2,2,9,63.04,934798,,,
2/2/2002,2,2,10,65.04,1012325,,,
2/2/2002,2,2,11,66.68,1031531,,,
2/2/2002,2,2,12,68.12,1026279,,,
2/2/2002,2,2,13,70.52,1022024,,,
2/2/2002,2,2,14,72.04,1025800,,,
2/2/2002,2,2,15,72.52,1032168,,,
2/2/2002,2,2,16,72,1044049,,,
2/2/2002,2,2,17,71.16,1046885,,,
2/2/2002,2,2,18,68.32,1053639,,,
2/2/2002,2,2,19,64.68,1125446,,,
2/2/2002,2,2,20,62.44,1137370,,,
2/2/2002,2,2,21,60.96,1070948,,,
2/2/2002,2,2,22,59.72,1001625,,,
2/2/2002,2,2,23,58.6,921200,,,
2/2/2002,2,2,24,58.24,830760,,,
2/3/2002,3,2,1,56.8,746403,,,
2/3/2002,3,2,2,56.16,705116,,,
2/3/2002,3,2,3,55.56,690047,,,
2/3/2002,3,2,4,54.76,690959,,,
2/3/2002,3,2,5,54.32,707333,,,
2/3/2002,3,2,6,53.68,748832,,,
2/3/2002,3,2,7,53.36,828406,,,
2/3/2002,3,2,8,53.72,959395,,,
2/3/2002,3,2,9,56.2,1104025,,,
2/3/2002,3,2,10,60.48,1140066,,,
2/3/2002,3,2,11,63.6,1102608,,,
2/3/2002,3,2,12,66.88,1058737,,,
2/3/2002,3,2,13,69.2,1034362,,,
2/3/2002,3,2,14,70.36,1015932,,,
2/3/2002,3,2,15,71,1003929,,,
2/3/2002,3,2,16,70.6,1000765,,,
2/3/2002,3,2,17,69.08,1017957,,,
2/3/2002,3,2,18,65.84,1041522,,,
2/3/2002,3,2,19,62.88,1135335,,,
2/3/2002,3,2,20,60.72,1143746,,,
2/3/2002,3,2,21,59.44,1102431,,,
2/3/2002,3,2,22,58.2,1017820,,,
2/3/2002,3,2,23,57.24,931409,,,
2/3/2002,3,2,24,56.6,812966,,,
2/4/2002,4,2,1,56.04,712226,,,
2/4/2002,4,2,2,55.6,674459,,,
2/4/2002,4,2,3,54.76,666510,,,
2/4/2002,4,2,4,53.92,678912,,,
2/4/2002,4,2,5,53.28,729117,,,
2/4/2002,4,2,6,52.64,872301,,,
2/4/2002,4,2,7,51.84,1124793,,,
2/4/2002,4,2,8,51.84,1209444,,,
2/4/2002,4,2,9,53.2,1168252,,,
2/4/2002,4,2,10,55.52,1134610,,,
2/4/2002,4,2,11,57.72,1092863,,,
2/4/2002,4,2,12,59.44,1056403,,,
2/4/2002,4,2,13,61.08,1022257,,,
2/4/2002,4,2,14,62.88,976491,,,
2/4/2002,4,2,15,63.28,939745,,,
2/4/2002,4,2,16,63.92,931803,,,
2/4/2002,4,2,17,62.76,972382,,,
2/4/2002,4,2,18,59.96,1102187,,,
2/4/2002,4,2,19,55.92,1330756,,,
2/4/2002,4,2,20,53.24,1445007,,,
2/4/2002,4,2,21,51.4,1448829,,,
2/4/2002,4,2,22,49.76,1415087,,,
2/4/2002,4,2,23,49.28,1315401,,,
2/4/2002,4,2,24,49.44,1201171,,,
2/5/2002,5,2,1,48.48,1135339,,,
2/5/2002,5,2,2,47.32,1123694,,,
2/5/2002,5,2,3,46.44,1134707,,,
2/5/2002,5,2,4,45.16,1173133,,,
2/5/2002,5,2,5,44.28,1264872,,,
2/5/2002,5,2,6,44.04,1468130,,,
2/5/2002,5,2,7,43.12,1747989,,,
2/5/2002,5,2,8,44.28,1727673,,,
2/5/2002,5,2,9,48.12,1684551,,,
2/5/2002,5,2,10,51.68,1578323,,,
2/5/2002,5,2,11,55.08,1435051,,,
2/5/2002,5,2,12,57.28,1286236,,,
2/5/2002,5,2,13,58.04,1195913,,,
2/5/2002,5,2,14,58.92,1111529,,,
2/5/2002,5,2,15,59.28,1066946,,,
2/5/2002,5,2,16,58.68,1086103,,,
2/5/2002,5,2,17,57.96,1158699,,,
2/5/2002,5,2,18,56.56,1310125,,,
2/5/2002,5,2,19,54.96,1502496,,,
2/5/2002,5,2,20,54.04,1555832,,,
2/5/2002,5,2,21,52.68,1523739,,,
2/5/2002,5,2,22,52.12,1442497,,,
2/5/2002,5,2,23,51.48,1312897,,,
2/5/2002,5,2,24,50.92,1179743,,,
2/6/2002,6,2,1,50.08,1096690,,,
2/6/2002,6,2,2,50,1068391,,,
2/6/2002,6,2,3,49.88,1061096,,,
2/6/2002,6,2,4,50.84,1071479,,,
2/6/2002,6,2,5,51.64,1114945,,,
2/6/2002,6,2,6,52.04,1261120,,,
2/6/2002,6,2,7,52,1491455,,,
2/6/2002,6,2,8,53.32,1499912,,,
2/6/2002,6,2,9,57.96,1342372,,,
2/6/2002,6,2,10,62.24,1192207,,,
2/6/2002,6,2,11,64.96,1087808,,,
2/6/2002,6,2,12,67.68,1019458,,,
2/6/2002,6,2,13,69.56,981564,,,
2/6/2002,6,2,14,70.92,954819,,,
2/6/2002,6,2,15,71.4,947687,,,
2/6/2002,6,2,16,70.96,956433,,,
2/6/2002,6,2,17,70.36,994671,,,
2/6/2002,6,2,18,68.92,1075742,,,
2/6/2002,6,2,19,67.56,1202622,,,
2/6/2002,6,2,20,66.88,1222597,,,
2/6/2002,6,2,21,66.6,1160637,,,
2/6/2002,6,2,22,65.76,1064240,,,
2/6/2002,6,2,23,65.16,922388,,,
2/6/2002,6,2,24,64.92,787418,,,
2/7/2002,7,2,1,64.84,684969,,,
2/7/2002,7,2,2,64.08,636620,,,
2/7/2002,7,2,3,63.72,618414,,,
2/7/2002,7,2,4,63.68,619412,,,
2/7/2002,7,2,5,63.16,650469,,,
2/7/2002,7,2,6,63.2,758893,,,
2/7/2002,7,2,7,63.12,954908,,,
2/7/2002,7,2,8,63.52,1000956,,,
2/7/2002,7,2,9,64.84,974121,,,
2/7/2002,7,2,10,66.12,983183,,,
2/7/2002,7,2,11,66.68,998059,,,
2/7/2002,7,2,12,66.08,1011241,,,
2/7/2002,7,2,13,65.24,1007315,,,
2/7/2002,7,2,14,64.8,992541,,,
2/7/2002,7,2,15,63.44,984379,,,
2/7/2002,7,2,16,62,992849,,,
2/7/2002,7,2,17,60.64,1042527,,,
2/7/2002,7,2,18,58.64,1138673,,,
2/7/2002,7,2,19,55.84,1311047,,,
2/7/2002,7,2,20,54.12,1398423,,,
2/7/2002,7,2,21,52.48,1394384,,,
2/7/2002,7,2,22,50.96,1341815,,,
2/7/2002,7,2,23,49.36,1257193,,,
2/7/2002,7,2,24,47.8,1156620,,,
2/8/2002,8,2,1,45.96,1098397,,,
2/8/2002,8,2,2,44.48,1104265,,,
2/8/2002,8,2,3,43.6,1135483,,,
2/8/2002,8,2,4,42.52,1187353,,,
2/8/2002,8,2,5,41.56,1285599,,,
2/8/2002,8,2,6,40.64,1502388,,,
2/8/2002,8,2,7,39.84,1811476,,,
2/8/2002,8,2,8,40.64,1827819,,,
2/8/2002,8,2,9,43.96,1751555,,,
2/8/2002,8,2,10,47.56,1581494,,,
2/8/2002,8,2,11,51.28,1391534,,,
2/8/2002,8,2,12,54.92,1227423,,,
2/8/2002,8,2,13,57.04,1107214,,,
2/8/2002,8,2,14,58.92,1014079,,,
2/8/2002,8,2,15,60.08,955269,,,
2/8/2002,8,2,16,61.04,932226,,,
2/8/2002,8,2,17,60.16,962522,,,
2/8/2002,8,2,18,58,1052599,,,
2/8/2002,8,2,19,54.24,1242424,,,
2/8/2002,8,2,20,53.2,1325065,,,
2/8/2002,8,2,21,52.04,1327700,,,
2/8/2002,8,2,22,51.24,1310314,,,
2/8/2002,8,2,23,51,1257100,,,
2/8/2002,8,2,24,50.52,1168128,,,
2/9/2002,9,2,1,49.48,1081093,,,
2/9/2002,9,2,2,48.68,1041746,,,
2/9/2002,9,2,3,48.4,1036465,,,
2/9/2002,9,2,4,48.28,1048549,,,
2/9/2002,9,2,5,48.44,1083617,,,
2/9/2002,9,2,6,48.36,1159643,,,
2/9/2002,9,2,7,47.64,1281369,,,
2/9/2002,9,2,8,49.44,1427080,,,
2/9/2002,9,2,9,54.52,1461856,,,
2/9/2002,9,2,10,61,1340293,,,
2/9/2002,9,2,11,65.52,1181263,,,
2/9/2002,9,2,12,68.16,1063271,,,
2/9/2002,9,2,13,69.84,991590,,,
2/9/2002,9,2,14,70.44,950400,,,
2/9/2002,9,2,15,71,925089,,,
2/9/2002,9,2,16,70.56,920673,,,
2/9/2002,9,2,17,69.92,937900,,,
2/9/2002,9,2,18,67.8,971208,,,
2/9/2002,9,2,19,65.32,1066657,,,
2/9/2002,9,2,20,63.8,1099088,,,
2/9/2002,9,2,21,63.16,1045051,,,
2/9/2002,9,2,22,62.12,979434,,,
2/9/2002,9,2,23,61.72,904610,,,
2/9/2002,9,2,24,60.96,811988,,,
2/10/2002,10,2,1,60.88,724587,,,
2/10/2002,10,2,2,61.12,680004,,,
2/10/2002,10,2,3,61.04,659115,,,
2/10/2002,10,2,4,60.76,654517,,,
2/10/2002,10,2,5,60.52,663702,,,
2/10/2002,10,2,6,60.84,694484,,,
2/10/2002,10,2,7,61.32,758860,,,
2/10/2002,10,2,8,61.8,862021,,,
2/10/2002,10,2,9,63.84,986234,,,
2/10/2002,10,2,10,66.92,1045233,,,
2/10/2002,10,2,11,69.6,1029321,,,
2/10/2002,10,2,12,70.96,1011128,,,
2/10/2002,10,2,13,71.84,1003429,,,
2/10/2002,10,2,14,72.44,992137,,,
2/10/2002,10,2,15,71.88,973490,,,
2/10/2002,10,2,16,71.12,961956,,,
2/10/2002,10,2,17,69.56,984051,,,
2/10/2002,10,2,18,67.64,1042063,,,
2/10/2002,10,2,19,65.56,1154414,,,
2/10/2002,10,2,20,63.76,1181872,,,
2/10/2002,10,2,21,62.92,1126674,,,
2/10/2002,10,2,22,61.28,1031326,,,
2/10/2002,10,2,23,60.12,900791,,,
2/10/2002,10,2,24,59.24,772840,,,
2/11/2002,11,2,1,58.68,682780,,,
2/11/2002,11,2,2,58,648371,,,
2/11/2002,11,2,3,57.2,640898,,,
2/11/2002,11,2,4,56.56,650910,,,
2/11/2002,11,2,5,55.96,696490,,,
2/11/2002,11,2,6,55.64,839350,,,
2/11/2002,11,2,7,54.88,1082639,,,
2/11/2002,11,2,8,55.04,1148303,,,
2/11/2002,11,2,9,56.92,1101481,,,
2/11/2002,11,2,10,59.92,1047617,,,
2/11/2002,11,2,11,63,1001596,,,
2/11/2002,11,2,12,64.96,961321,,,
2/11/2002,11,2,13,67.04,941192,,,
2/11/2002,11,2,14,68.76,917853,,,
2/11/2002,11,2,15,69.64,911449,,,
2/11/2002,11,2,16,69.04,920848,,,
2/11/2002,11,2,17,68.24,951762,,,
2/11/2002,11,2,18,65.76,1020059,,,
2/11/2002,11,2,19,60.96,1173149,,,
2/11/2002,11,2,20,57.88,1248706,,,
2/11/2002,11,2,21,56.04,1211684,,,
2/11/2002,11,2,22,53.84,1132727,,,
2/11/2002,11,2,23,52.76,1025786,,,
2/11/2002,11,2,24,52.64,919372,,,
2/12/2002,12,2,1,50.68,851392,,,
2/12/2002,12,2,2,49.68,842369,,,
2/12/2002,12,2,3,49.32,863219,,,
2/12/2002,12,2,4,48.72,899417,,,
2/12/2002,12,2,5,48.28,974405,,,
2/12/2002,12,2,6,47.56,1168530,,,
2/12/2002,12,2,7,47.16,1472926,,,
2/12/2002,12,2,8,48.36,1540046,,,
2/12/2002,12,2,9,53.44,1401142,,,
2/12/2002,12,2,10,58.4,1230739,,,
2/12/2002,12,2,11,62.84,1103556,,,
2/12/2002,12,2,12,65.44,1010814,,,
2/12/2002,12,2,13,67.12,958606,,,
2/12/2002,12,2,14,68.24,921690,,,
2/12/2002,12,2,15,68.32,900934,,,
2/12/2002,12,2,16,67.96,903217,,,
2/12/2002,12,2,17,66.84,947473,,,
2/12/2002,12,2,18,64.32,1047600,,,
2/12/2002,12,2,19,60.64,1220339,,,
2/12/2002,12,2,20,57.8,1299252,,,
2/12/2002,12,2,21,56.36,1284608,,,
2/12/2002,12,2,22,55.08,1219217,,,
2/12/2002,12,2,23,54.04,1103095,,,
2/12/2002,12,2,24,53.32,984855,,,
2/13/2002,13,2,1,51.76,909052,,,
2/13/2002,13,2,2,50.88,900695,,,
2/13/2002,13,2,3,49.68,920959,,,
2/13/2002,13,2,4,49.04,965579,,,
2/13/2002,13,2,5,49.12,1041604,,,
2/13/2002,13,2,6,49.16,1219927,,,
2/13/2002,13,2,7,49.96,1485628,,,
2/13/2002,13,2,8,50.88,1516775,,,
2/13/2002,13,2,9,52.12,1421941,,,
2/13/2002,13,2,10,54.44,1356407,,,
2/13/2002,13,2,11,56.2,1298474,,,
2/13/2002,13,2,12,58.32,1240388,,,
2/13/2002,13,2,13,59.6,1184993,,,
2/13/2002,13,2,14,60,1145650,,,
2/13/2002,13,2,15,60.28,1127222,,,
2/13/2002,13,2,16,60.04,1142662,,,
2/13/2002,13,2,17,59.08,1223598,,,
2/13/2002,13,2,18,58.28,1356593,,,
2/13/2002,13,2,19,56.64,1502166,,,
2/13/2002,13,2,20,55.72,1525892,,,
2/13/2002,13,2,21,55.08,1485471,,,
2/13/2002,13,2,22,54.68,1401243,,,
2/13/2002,13,2,23,54.28,1248349,,,
2/13/2002,13,2,24,53.52,1093931,,,
2/14/2002,14,2,1,52.6,987892,,,
2/14/2002,14,2,2,51.68,950175,,,
2/14/2002,14,2,3,51.44,942784,,,
2/14/2002,14,2,4,51.12,954345,,,
2/14/2002,14,2,5,51.4,1002651,,,
2/14/2002,14,2,6,50.88,1155592,,,
2/14/2002,14,2,7,50.36,1396275,,,
2/14/2002,14,2,8,49.92,1434988,,,
2/14/2002,14,2,9,52.2,1343972,,,
2/14/2002,14,2,10,55.48,1234006,,,
2/14/2002,14,2,11,58.96,1125325,,,
2/14/2002,14,2,12,62.08,1023009,,,
2/14/2002,14,2,13,64.12,950832,,,
2/14/2002,14,2,14,65.56,906581,,,
2/14/2002,14,2,15,66.72,882161,,,
2/14/2002,14,2,16,66.88,880135,,,
2/14/2002,14,2,17,65.92,914178,,,
2/14/2002,14,2,18,63.92,980602,,,
2/14/2002,14,2,19,59.92,1135605,,,
2/14/2002,14,2,20,57.2,1229936,,,
2/14/2002,14,2,21,56.24,1234259,,,
2/14/2002,14,2,22,55.48,1185319,,,
2/14/2002,14,2,23,54.28,1092248,,,
2/14/2002,14,2,24,54.2,982817,,,
2/15/2002,15,2,1,52.6,910275,,,
2/15/2002,15,2,2,51.44,888367,,,
2/15/2002,15,2,3,51.2,898408,,,
2/15/2002,15,2,4,50.32,927483,,,
2/15/2002,15,2,5,49.88,992616,,,
2/15/2002,15,2,6,49.92,1158367,,,
2/15/2002,15,2,7,49.84,1414546,,,
2/15/2002,15,2,8,51.28,1465738,,,
2/15/2002,15,2,9,56.08,1326810,,,
2/15/2002,15,2,10,62.08,1173196,,,
2/15/2002,15,2,11,67,1048187,,,
2/15/2002,15,2,12,69.12,973490,,,
2/15/2002,15,2,13,71.12,944025,,,
2/15/2002,15,2,14,72.16,924696,,,
2/15/2002,15,2,15,72.36,920833,,,
2/15/2002,15,2,16,72.44,927753,,,
2/15/2002,15,2,17,71.52,951232,,,
2/15/2002,15,2,18,68.84,987627,,,
2/15/2002,15,2,19,65.08,1087882,,,
2/15/2002,15,2,20,62.92,1119212,,,
2/15/2002,15,2,21,61.2,1071489,,,
2/15/2002,15,2,22,60.24,1007438,,,
2/15/2002,15,2,23,59.48,929259,,,
2/15/2002,15,2,24,58.08,831994,,,
2/16/2002,16,2,1,58.12,747913,,,
2/16/2002,16,2,2,57.44,708354,,,
2/16/2002,16,2,3,56.96,694243,,,
2/16/2002,16,2,4,56.88,696300,,,
2/16/2002,16,2,5,56.72,714594,,,
2/16/2002,16,2,6,56.56,766524,,,
2/16/2002,16,2,7,56.24,859524,,,
2/16/2002,16,2,8,56.56,988864,,,
2/16/2002,16,2,9,57.52,1106845,,,
2/16/2002,16,2,10,59.92,1165892,,,
2/16/2002,16,2,11,62.72,1159045,,,
2/16/2002,16,2,12,64.76,1117741,,,
2/16/2002,16,2,13,66.76,1070445,,,
2/16/2002,16,2,14,67.56,1020934,,,
2/16/2002,16,2,15,68.64,975149,,,
2/16/2002,16,2,16,69.24,942694,,,
2/16/2002,16,2,17,68.48,946775,,,
2/16/2002,16,2,18,66.72,973844,,,
2/16/2002,16,2,19,62.8,1075856,,,
2/16/2002,16,2,20,59.2,1137165,,,
2/16/2002,16,2,21,57.48,1108179,,,
2/16/2002,16,2,22,54.96,1074748,,,
2/16/2002,16,2,23,54.64,1022536,,,
2/16/2002,16,2,24,54.2,948082,,,
2/17/2002,17,2,1,53.12,870680,,,
2/17/2002,17,2,2,52.56,840573,,,
2/17/2002,17,2,3,52.08,838097,,,
2/17/2002,17,2,4,50.76,856841,,,
2/17/2002,17,2,5,49.72,900621,,,
2/17/2002,17,2,6,48.4,985600,,,
2/17/2002,17,2,7,46.96,1135788,,,
2/17/2002,17,2,8,47.48,1359954,,,
2/17/2002,17,2,9,52.36,1451177,,,
2/17/2002,17,2,10,57.6,1363330,,,
2/17/2002,17,2,11,61.32,1210434,,,
2/17/2002,17,2,12,64.04,1082419,,,
2/17/2002,17,2,13,66.32,1014788,,,
2/17/2002,17,2,14,68.08,965793,,,
2/17/2002,17,2,15,68.96,930587,,,
2/17/2002,17,2,16,69.16,914185,,,
2/17/2002,17,2,17,68.04,922360,,,
2/17/2002,17,2,18,65.04,987530,,,
2/17/2002,17,2,19,58.88,1120465,,,
2/17/2002,17,2,20,54.96,1226038,,,
2/17/2002,17,2,21,53.08,1232472,,,
2/17/2002,17,2,22,51.08,1204706,,,
2/17/2002,17,2,23,49,1135790,,,
2/17/2002,17,2,24,48.72,1067407,,,
2/18/2002,18,2,1,47.92,1025408,,,
2/18/2002,18,2,2,46.44,1039360,,,
2/18/2002,18,2,3,46,1076654,,,
2/18/2002,18,2,4,45.36,1122953,,,
2/18/2002,18,2,5,44.36,1211360,,,
2/18/2002,18,2,6,45.12,1383837,,,
2/18/2002,18,2,7,45.56,1593406,,,
2/18/2002,18,2,8,46.88,1691583,,,
2/18/2002,18,2,9,51,1665364,,,
2/18/2002,18,2,10,55.68,1565327,,,
2/18/2002,18,2,11,59.32,1366534,,,
2/18/2002,18,2,12,61.72,1210345,,,
2/18/2002,18,2,13,63.68,1098760,,,
2/18/2002,18,2,14,64.64,1015599,,,
2/18/2002,18,2,15,65.2,965783,,,
2/18/2002,18,2,16,65.12,948204,,,
2/18/2002,18,2,17,64.36,977601,,,
2/18/2002,18,2,18,62.24,1065524,,,
2/18/2002,18,2,19,57.92,1240546,,,
2/18/2002,18,2,20,55.28,1368779,,,
2/18/2002,18,2,21,53.12,1364279,,,
2/18/2002,18,2,22,51.32,1309174,,,
2/18/2002,18,2,23,50.6,1209081,,,
2/18/2002,18,2,24,49.96,1108331,,,
2/19/2002,19,2,1,49.16,1053068,,,
2/19/2002,19,2,2,48.2,1057469,,,
2/19/2002,19,2,3,47.6,1084525,,,
2/19/2002,19,2,4,48.08,1130531,,,
2/19/2002,19,2,5,47.84,1214250,,,
2/19/2002,19,2,6,47.4,1413858,,,
2/19/2002,19,2,7,47.28,1681378,,,
